query_id,query,category,doc_id,title,rating,text_preview,relevance
Q10,sunscreen without white residue,product feature,18435,Great sunscreen,5,"So far I really like this sunscreen. I have sensitive, acne prone skin and this has not irritated me yet. I like that it is natural zinc based protection, without a long list of added chemicals. While all zinc based products leave some white cast on the skin, it’s minimal with this one. Also wears well under makeup. 👍🏻",2
Q10,sunscreen without white residue,product feature,15984,Not for curly hair...,2,It leaves a white residue. I have curly hair so brushing it out isn't really an option. It's smells nice...but I expected more for the price.,1
Q10,sunscreen without white residue,product feature,8279,Love this product,5,"Love this product. It's contains sunscreen to protect my face from the UV rays and gives my face the look of being sun kissed, without looking fake.",1
Q10,sunscreen without white residue,product feature,4468,"Good sunscreen, poor packaging",4,"I bought this sunscreen because it received high marks from the Environmental Working Group for safety and effectiveness. I have no complaints about the sunscreen itself. The only down side is the packaging: The sunscreen is very thick, and because of the shape of the bottle, it's impossible to get at about the last 25 percent without cutting the bottle open with a knife. It would be nice to see different packaging.",1
Q10,sunscreen without white residue,product feature,29530,My Favorite Sunscreen,5,"Ocean Poyion sunscreen is my favorite sunscreen.  Nice fresh smell and lasts a long time, too.",1
Q10,sunscreen without white residue,product feature,14544,"No white cast, moisturizing",5,"Since I’m a POC and, I struggle to find a sunscreen that does not leave a white cast. I’m glad I found this holy grail. Also I have an acne prone skin and it didn’t break me out!",2
Q10,sunscreen without white residue,product feature,17679,Light and dewy,5,I love this product! My skin looks and feels dewy and moisturized without heavy buildup. It’s great underneath my day cream with sunscreen. It goes on smooth and absorbs well.,2
Q10,sunscreen without white residue,product feature,18701,Keeps color treated hair from sun damage or discoloring,5,Best sunscreen ever especially for color treated hair. My hairdresser recommended it and I don’t go in the sun without it now- my color stays perfect if I use this product.,1
Q10,sunscreen without white residue,product feature,1754,Keeps my teeth brite,5,"I use 5 days out of the week without discomfort. Keeps my teeth white even though I  drink coffee, tea and red wine.",0
Q10,sunscreen without white residue,product feature,37691,"The hole always gets clogged with the sunscreen, which ...",3,"The hole always gets clogged with the sunscreen, which makes it very inconvenient to travel with and have a reliable source of sunscreen.",1
Q10,sunscreen without white residue,product feature,19734,Face feels great,5,Had dry skin around face causing ash fall. Started using this and now my face feels smooth and no flakes. Worked great.<br /><br />No strong odors and no white residue forming over time so definitely well worth using the product.,1
Q10,sunscreen without white residue,product feature,22940,I love this sunscreen,5,"One of my favorite sunscreens seems to be mostly discontinued, and so many are so pricey for such little product it gets frustrating trying to find a solid sunscreen. This goes on amazingly, is allegedly sweat/water proof (I did exercise in it, and when I showered later I still had to wash a lot of product off, but I cannot verify that it still functions as sunscreen after sweating), has very little white cast on ivory skin, and the amount you get for the price can't really be beat.<br /><br />If you're searching for a sunscreen that doesn't leave you dewy for a great price, you should definitely try this one out. I'm going to try the gold one next!",2
Q10,sunscreen without white residue,product feature,35929,Sticky residue,1,Glues on these left sticky residue on my cheeks. They were very difficult to remove. I would not recommend these to anyone.,0
Q10,sunscreen without white residue,product feature,21722,Excellent sunscreen,5,"Great skin protection and doesn’t feel oily! Happy with the update to the sunscreen line from Every Man Jack. Also, safe for oceans and reefs!",1
Q10,sunscreen without white residue,product feature,23178,Lighter than regular sunscreen,4,I thought this would be more moisturizing but I had to mix it with my moisturizer. It felt more like the sunscreen than a moisturizer. I still like the product as a sunscreen but I was looking for a nice water moisturizer.,0
Q10,sunscreen without white residue,product feature,2458,Leaves sticky residue,2,Adhesive leaves a sticky residue on the skin. Purchased these to prevent shadow from falling under the eye during application. Form to the area very well but adhesive is very sticky and hard on such thin skin. Also feel like I need to wash my face again after removal due to the residue.,0
Q10,sunscreen without white residue,product feature,2620,The white powdery bottom,3,"The foundation is too white. It doesn't really suit me. The skin is not very white, buy carefully.",0
Q10,sunscreen without white residue,product feature,23016,Effective sunscreen offering broad spectrum protection,4,"This is a high quality 30 spf sunscreen that protects against UVA and UVB rays. It applies easily and offers good coverage, is effective, doesn't leave white residue, has fewer harmful ingredients than most sunscreens on the market, and has a pleasing subtle smell. It is important to note that this product is not waterproof and needs to be applied every two hours. I received a sample of this product at no cost to test and provide my candid and unbiased feedback. This sunblock is great, but it's fairly expensive for the amount you receive, especially because it needs to be applied often, which is the reason I'm giving it four stars instead of five.",2
Q10,sunscreen without white residue,product feature,21350,White bronzer,5,I like that it’s white so no ugly stains on my skin,0
Q10,sunscreen without white residue,product feature,736,works for what I needed,5,"I watch a boy and take him to the park, his sunscreen always leaves white smears on and in my new black car, this sun lotion is clear so that won't happen anymore and it's 50 SPF so he is well protected. It smells great too. yum.",2
Q10,sunscreen without white residue,product feature,36822,DO NOT GET IT ON ANY FABRIC INCLUDING BATHING SUITS,1,"This sunscreen ruined 3 bathing suits.  It took the paint off some beads on two of my kids' Land's End suits and it made my suit look like it has thin spots.  Totally ruined all 3 suits.  It does leave a sticky, white film as the other reviewer stated.  I thought my skin was peeling until I washed my hands.  Stick with the lower SPF.  This has some undesirable ingredient.  DO NOT GET IT ON ANY FABRIC INCLUDING BATHING SUITS.",1
